"Broadband IP Over SATCOM Networking for Rotary Wing Aircraft","M. Bratakos; R. Gupta; W. Harbison","L3 Technologies - Communications Systems-West/Linkabit, San Diego, CA; L3 Technologies - Communications Systems-West/Linkabit, San Diego, CA; L3 Technologies - Communications Systems-West/Linkabit, San Diego, CA","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","358","363","","","","10.1109/MILCOM.2018.8599789","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599789","","Satellites;Aircraft;Forward error correction;Rotors;Antennas;Switches;Parity check codes","blades;broadband networks;IP networks;military communication;mobile satellite communication","NCW COTM networking capabilities;data-rate;rotor-blade blockage mitigation;Through-the-Rotors SATCOM capability;L-band;SATCOM networking;SATCOM networks;blockage mitigation techniques;rotor-blade blockage period;rotary wing aircraft;blockage-profile adaptive techniques","","","","","","","","IEEE","IEEE Conferences"
"Prediction and Detection of Malicious Insiders' Motivation Based on Sentiment Profile on Webpages and Emails","J. Jiang; J. Chen; K. R. Choo; K. Liu; C. Liu; M. Yu; P. Mohapatra","Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Department of Information Systems and Cyber Security, University of Texas at San Antonio, San Antonio, TX, 78249, USA; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Chinese Academy of Sciences, Institute of Information Engineering, Beijing, China; Department of Computer Science, University of California, Davis, USA","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","1","6","","","","10.1109/MILCOM.2018.8599790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599790","Insider Threat Detection;Insider Attack Motivation;Sentiment Analysis;User Psychological Profile","Electronic mail;Sentiment analysis;Psychology;Uniform resource locators;Terrorism;Computer security;Dictionaries","security of data;sentiment analysis","high profile data breaches;webpages;insider threats;user profile;network browsing;sentiment analysis;user psychological profile;attack motivations;user psychology;high false positives;anomaly based insider detection approaches;cyber security;insider threat detection research;sentiment profile;malicious insiders;email content","","2","","","","","","IEEE","IEEE Conferences"
"Antenna Radiation Pattern Compressive Sensing","M. L. Don; G. R. Arce","U.S.Army Research Laboratory, Aberdeen Proving Grounds, Maryland, 21005; University of Delaware, Newark, Delaware, 19716","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","174","181","","","","10.1109/MILCOM.2018.8599791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599791","","Antenna measurements;Wavelength measurement;Antennas;Azimuth;Compressed sensing;Current measurement;Standards","antenna radiation patterns;broadband antennas;compressed sensing;signal sampling","antenna radiation pattern compressive sensing;modern wireless communications;compressive sensing architectures;sensing signals;compressive sensing framework;sparse current measurement methods;high-resolution wideband antenna pattern measurement;standard sampling methods","","","","","","","","IEEE","IEEE Conferences"
"Very Short Channel Codes for Burst-Type Transmissions","A. Lang; B. Lankl","Institute of Communications Engineering, Munich University of the Bundeswehr, Neubiberg, Germany; Institute of Communications Engineering, Munich University of the Bundeswehr, Neubiberg, Germany","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","1","9","","","","10.1109/MILCOM.2018.8599792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599792","frequency hopping;tail-biting;Polar code;short burst transmission","Decoding;Convolutional codes;Block codes;Computational complexity;Iterative decoding;Detectors;Jamming","channel coding;codecs;computational complexity;continuous phase modulation;convolutional codes;decoding;error statistics;frequency hop communication;iterative methods;optimisation;signal detection","convolutional tail-biting decoder;continuous phase modulation transmission schemes;soft output channel codes;VHF baud rates;frequency hopping transmission systems;short channel codes;decoder detector iterations;optimal tail-biting decoder;computational power;CPM detector;channel decoder;computational complexity;Polar decoder;burst-type transmissions","","1","","","","","","IEEE","IEEE Conferences"
"Tactical Communication Link Under Joint Jamming and Interception by Same-Frequency Simultaneous Transmit and Receive Radio","T. Riihonen; D. Korpi; M. Turunen; T. Peltola; J. Saikanmäki; M. Valkama; R. Wichman","Laboratory of Electronics and Communications Engineering, Tampere University of Technology, Tampere, Finland; Laboratory of Electronics and Communications Engineering, Tampere University of Technology, Tampere, Finland; Laboratory of Electronics and Communications Engineering, Tampere University of Technology, Tampere, Finland; Department of Signal Processing and Acoustics, Aalto University School of Electrical Engineering, Helsinki, Finland; Laboratory of Electronics and Communications Engineering, Tampere University of Technology, Tampere, Finland; Laboratory of Electronics and Communications Engineering, Tampere University of Technology, Tampere, Finland; Department of Signal Processing and Acoustics, Aalto University School of Electrical Engineering, Helsinki, Finland","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","1","5","","","","10.1109/MILCOM.2018.8599793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599793","","Jamming;Receivers;Transceivers;Interference;Bandwidth;Signal to noise ratio;Prototypes","jamming;military communication;radio transceivers;software radio","tactical communication link;cyber-electromagnetic battleground;wireless communications;MFDR devices;prototype MFDR transceiver;software-defined radios;SF-STAR capability;over-the-air tactical data link;same-frequency simultaneous transmit-receive radio;joint jamming-interception;military full-duplex radio","","5","","","","","","IEEE","IEEE Conferences"
"Secure Proxy-Reencryption-Based Inter-Network Key Exchange","L. Greenwald; K. Rohloff; D. Stott","LGS Innovations, Florham Park, NJ; NJIT, Newark, NJ; LGS Innovations, Florham Park, NJ","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","780","785","","","","10.1109/MILCOM.2018.8599794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599794","","Encryption;Public key;Servers;Protocols;Standards","public key cryptography;telecommunication security","session keys;sensor network data sharing;AES keys;session participants;video distribution;proxy reencryption;secure proxy-reencryption-based inter-network key exchange;PRE;SPIKE;collusion resistance;proxy server;encryption library","","","","","","","","IEEE","IEEE Conferences"
"OpenSDC: A Novel, Generic Datapath for Software Defined Coalitions","Q. Xiang; F. Le; Y. Lim; V. K. Mishra; C. Williams; Y. Richard Yang; H. Zhang","Yale University; IBM T.J. Watson Research Center; IBM T.J. Watson Research Center; U.S. Army Research Labs; U.K. Defence Science and Technology Laboratory; Yale University; Iowa State University","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","1","6","","","","10.1109/MILCOM.2018.8599795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599795","","Pipelines;Payloads;Hardware;Protocols;Network coding;Acceleration;Data models","buffer storage;military communication;network coding;software defined networking;telecommunication traffic","software defined networking;proactive protection system;packet event;dynamic tactical networks;flexible storage;packet INP block;event processing efficiency;match-action tables;network-coding-based 1+1 data delivery protection;packet buffer;generic SDC datapath;packet headers;in-network processing;wired SDN;wireless networks;SDC systems;data plane behavior;software-defined coalition infrastructure;military coalitions;OpenSDC","","1","","","","","","IEEE","IEEE Conferences"
"Inter-Network Interference in Synchronized Cooperative Broadcast Systems","U. Sterner; S. Linder; J. Nilsson; K. Fors","Department of Robust Telecommunications, FOI, Swedish Defence Research Agency; Department of Robust Telecommunications, FOI, Swedish Defence Research Agency; Department of Robust Telecommunications, FOI, Swedish Defence Research Agency; Department of Robust Telecommunications, FOI, Swedish Defence Research Agency","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","1","9","","","","10.1109/MILCOM.2018.8599796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599796","","Amplitude modulation;Spread spectrum communication;Interchannel interference;Protocols;Synchronization;Radiofrequency interference","ad hoc networks;broadcast communication;cooperative communication;frequency hop communication;military communication;radiofrequency interference;relay networks (telecommunication)","SCB;robust broadcast technique;state-of-the-art tactical wideband radios;severe interference situation;internetwork interference;frequency-hopping ad hoc networks;inter-network interference;synchronized cooperative broadcast systems;wideband networks;frequency spectrum;military services;cooperative relaying","","1","","","","","","IEEE","IEEE Conferences"
"A Reinforcement Learning Approach to Adaptive Redundancy for Routing in Tactical Networks","M. Johnston; C. Danilov; K. Larson","Boeing Research & Technology, Huntington Beach, CA; Boeing Research & Technology, Huntington Beach, CA; Boeing Research & Technology, Huntington Beach, CA","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","267","272","","","","10.1109/MILCOM.2018.8599797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599797","","Routing;Routing protocols;Q-factor;Reinforcement learning;Reliability;Heuristic algorithms","learning (artificial intelligence);Linux;military communication;routing protocols;telecommunication network topology","reinforcement learning approach;adaptive redundancy;unreliable tactical networks;traditional routing protocols;battlefield scenarios;robust flooding approaches;collaborative learning algorithm;path quality;packet forwarding process;redundant routing;network state;CORE network emulator;deterministic communication;frequent topology;Linux environment;reinforcement learning","","1","","","","","","IEEE","IEEE Conferences"
"Towards Practical Protection of Data Access Pattern to Cloud Storage","Q. Ma; W. Zhang","Department of Computer Science, Iowa State University, Ames, IA, 50011, USA; Department of Computer Science, Iowa State University, Ames, IA, 50011, USA","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","1","9","","","","10.1109/MILCOM.2018.8599798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599798","Cloud Storage;Data Access Pattern Privacy;Oblivious RAM","","cloud computing;data privacy;information retrieval;optimisation;outsourcing;random-access storage;storage management","cloud storage;communication efficiency;server-side storage efficiency;outsourced data;client-side storage;practical protection;RAM model;ORAM schemes;optimization priority;client data access pattern;security analysis","","","","","","","","IEEE","IEEE Conferences"
"Automatic Construction of Attack Graphs in Cyber Physical Systems Using Temporal Logic","M. Moulin; E. Eyisi; D. M. Shila; Q. Zhang","United Technologies Research Center, East Hartford, CT, USA; United Technologies Research Center, East Hartford, CT, USA; United Technologies Research Center, East Hartford, CT, USA; United Technologies Research Center, East Hartford, CT, USA","MILCOM 2018 - 2018 IEEE Military Communications Conference (MILCOM)","","2018","","","933","938","","","","10.1109/MILCOM.2018.8599799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599799","Attack Graphs;Temporal Logic;Security Protocols;Cyber Physical Systems","Tools;Formal verification;Synthesizers;Computer security;Reachability analysis;Sensitivity","cyber-physical systems;data visualisation;formal verification;maximum likelihood estimation;protocols;reachability analysis;security of data;temporal logic;trees (mathematics)","system vulnerabilities;cyber physical systems;formal verification reachability analysis;temporal logic formalism;network state transition events;attack graph workflow;vulnerability detection;sensitivity quantification;attack covariance estimation;attack event trees;automatic construction;visual representation;maximum likelihood reasoning;data handshake communication protocol","","","","","","","","IEEE","IEEE Conferences"
