"Mapping loop algorithms into reconfigurable mesh connected processor array","H. Chuang; L. Chen; C. Kannan","Dept. of Comput. Sci., Pittsburgh Univ., PA, USA; Dept. of Comput. Sci., Pittsburgh Univ., PA, USA; Dept. of Comput. Sci., Pittsburgh Univ., PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","294","300","","","","10.1109/HICSS.1988.11777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11777","","Computer architecture;Algorithm design and analysis;Systolic arrays;Computer science;Parallel processing;Natural languages;Educational institutions","fault tolerant computing;parallel architectures;parallel programming;programming theory","loop algorithm mapping;automatic parallelism detection;reconfigurable mesh connected processor array;data dependencies","","1","","","","","","IEEE","IEEE Conferences"
"Transformation of numerical algorithms for data-flow processing","J. Gaudiot; Y. Wei","Dept. of Electr. Eng. Syst., Univ. of Southern California, Los Angeles, CA, USA; Dept. of Electr. Eng. Syst., Univ. of Southern California, Los Angeles, CA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","301","310","","","","10.1109/HICSS.1988.11778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11778","","Distributed computing;Processor scheduling;Large-scale systems;Data structures;Data engineering;Application software;Fast Fourier transforms;Matrix decomposition;Analytical models;Performance analysis","data structures;fast Fourier transforms;graph theory;matrix algebra;numerical methods;parallel programming;performance evaluation;program compilers;scheduling;sorting","numerical algorithm transformation;performance evaluation;program translation;run-time scheduling;compilers;program graphs;data-flow processing;numerically intensive computations;fast Fourier transform;bitonic sort method;LU decomposition algorithm;matrix multiplication;high-level data-flow language;SISAL;structure-handling;MIT tagged-token data-flow architecture","","","","","","","","IEEE","IEEE Conferences"
"Fault tolerance in linear systolic arrays using time redundancy","A. Majumdar; C. Raghavendra; M. Breuer","Dept. of Electr. Eng.-Syst., Univ. of Southern California, Los Angeles, CA, USA; Dept. of Electr. Eng.-Syst., Univ. of Southern California, Los Angeles, CA, USA; Dept. of Electr. Eng.-Syst., Univ. of Southern California, Los Angeles, CA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume I: Architecture Track","","1988","1","","311","320","","","","10.1109/HICSS.1988.11779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11779","","Fault tolerance;Systolic arrays;Redundancy;Degradation;Very large scale integration;Fault tolerant systems;Hardware;Error correction;System testing;Delay","error correction;error detection;fault tolerant computing;multiprocessor interconnection networks;parallel architectures;performance evaluation;redundancy","interconnection structures;distributed reconfiguration;algorithm restructuring;performance estimation;fault tolerance;concurrent error correction/detection;linear systolic arrays;triple time redundancy;control structures;graceful degradation;nonredundant systolic arrays;single error correction;performability;running time;throughput","","2","","","","","","IEEE","IEEE Conferences"
"Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Vol.II. Software Track (Cat. No.88TH0212-1)","","","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","0_1","","","","","10.1109/HICSS.1988.11780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11780","","","database management systems;distributed processing;electronic publishing;multiprocessing programs;programming;programming environments;software engineering;software tools;user interfaces","artificial intelligence;software design;implementation;parallel programming;tools;run-time environments;parallel applications;software development;electronic publishing;object-oriented programming;rapid prototyping;code analysis;maintainability;data engineering;database software;alternative programming paradigms;user interfaces","","","","","","","","IEEE","IEEE Conferences"
"Programming environments for reusability","A. Habermann","Carnegie-Mellon Univ., Pittsburgh, PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","1","10","","","","10.1109/HICSS.1988.11781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11781","","Programming environments;Programming profession;Productivity;Software systems;Production systems;Testing;Writing;Automation;Automatic programming;Artificial intelligence","programming environments;software engineering;software tools","software reuse;system software;programming environments;structure-oriented environments;language environments;toolkit environments;software development methodologies;system development assistants;reusability","","3","","","","","","IEEE","IEEE Conferences"
"Automated conceptual schema restructuring","U. Sundin","Dept. of Comput. Sci., Goteborg Univ., Sweden","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","12","20","","","","10.1109/HICSS.1988.11783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11783","","Prototypes;Process design;Knowledge management;Artificial intelligence;Distributed databases;Context modeling;Data models;Frequency synthesizers","artificial intelligence;database management systems;software engineering","automated conceptual scheme restructuring;conceptual model;database design;AI;artificial intelligence;plan generation;computer aid;view integration;heuristic search;problem simplification;efficiency","","","","","","","","IEEE","IEEE Conferences"
"Analysis and synthesis of abstract data types through generalization from examples","C. Wild","Dept. of Comput. Sci., Old Dominion Univ., Norfolk, VA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","21","29","","","","10.1109/HICSS.1988.11784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11784","","Software systems;Computer science;Runtime;Algorithm design and analysis;Automation;Machine learning;Pattern analysis;Testing;Monitoring;Costs","data structures;software engineering","abstract data types;generalization;input/output examples;automated analysis;software systems;assertions;validation;program synthesis;program testing;run-time monitoring;learning process;transform space;learning algorithm;transform function;subset;equivalence classes;behavior;original domain","","","","","","","","IEEE","IEEE Conferences"
"The use of uniform semantic constraints in defining model-based editing operations","K. Yue","Inf. Sci. Inst., Univ. of Southern California, Marina del Rey, CA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","30","39","","","","10.1109/HICSS.1988.11785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11785","","Temperature;Blood pressure;Biomedical monitoring;Patient monitoring;Hospitals;Safety","software engineering","uniform semantic constraints;model-based editing operations;desired behaviors;desired behavior changes;formalized semantic constraints","","1","","","","","","IEEE","IEEE Conferences"
"Generating explanations from program code: two new approaches","J. Bauer; C. Specht","Inst. fur Inf., Stuttgart Univ., West Germany; Inst. fur Inf., Stuttgart Univ., West Germany","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","40","47","","","","10.1109/HICSS.1988.11786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11786","","Documentation;Programming profession;Postal services;Computer languages","programming;software engineering","explanations generation;operations explanation;operations execution;German explanations;program code;documentation systems;information needed;editor operations;searching operations;active help","","1","","","","","","IEEE","IEEE Conferences"
"The software engineering of systems with expert components","W. Frekes; C. Fox","AT&T Bell Labs., Holmdel, NJ, USA; AT&T Bell Labs., Holmdel, NJ, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","48","53","","","","10.1109/HICSS.1988.11787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11787","","Software engineering;Expert systems;Production systems;Software libraries;Engines;Software tools;Knowledge engineering;Programming profession;Software systems;User interfaces","C language;expert systems;software engineering;software tools","software engineering;expert system components;production software;development environments;CEST;C expert system toolset;library;inference engines;C functions;C programs;knowledge engineering support tools;C-based software systems","","1","","","","","","IEEE","IEEE Conferences"
"Implementation of a knowledge-based programming environment","N. Barghouti; G. Kaiser","Columbia Univ., New York, NY, USA; Columbia Univ., New York, NY, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","54","63","","","","10.1109/HICSS.1988.11788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11788","","Programming environments;Automation;Automatic control;Runtime;Software tools;Software maintenance;Computer architecture;Software testing;LAN interconnection;File systems","expert systems;programming environments","knowledge-based programming environment;MARVEL;implementation;testing;maintenance;software projects;strategies;classes;structure;relations;semantic interconnections;tools;processing;rules;integration;automation;strategy language;translator;run-time support;tool envelopes;software objects;file system representation;forward;backward chaining;controlled automation","","2","","","","","","IEEE","IEEE Conferences"
"A planner for the automation of programming environment tasks","R. Bisiani; F. Lecouat; V. Ambriola","Dept. of Comput. Sci., Carnegie-Mellon Univ., Pittsburgh, PA, USA; Dept. of Comput. Sci., Carnegie-Mellon Univ., Pittsburgh, PA, USA; Dept. of Comput. Sci., Carnegie-Mellon Univ., Pittsburgh, PA, USA","[1988] Proceedings of the Twenty-First Annual Hawaii International Conference on System Sciences. Volume II: Software track","","1988","2","","64","72","","","","10.1109/HICSS.1988.11789","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11789","","Automation;Programming environments;Operating systems;Computer science;Hardware;Resource management;Modular construction;Monitoring;Contracts;US Government","programming environments;software tools","planner;automation;programming environment tasks;heterogeneous parallel systems;tools;Unix environment;set of goals;constraints;tool invocations","","","","","","","","IEEE","IEEE Conferences"
